k[h/Mpc] G1(z=0.00) G1(z=0.50) G1(z=1.0) G1(z=2.0) G1(z=3.0)
2.988052750977282 0.8032063708866277 0.9962178953611833 1.4112827012124134 2.1714547303922878 2.34063273363658
3.0188472943690257 0.8208740510695312 0.9313187020675467 1.3803087328809234 2.170265452615186 2.30095624933751
3.0494771089447283 0.9173409719895675 0.9666878333299862 1.3763434508666585 2.2297684041392136 2.310876699223507
3.080017421889951 0.8937502496489236 0.9597310762722184 1.3503371959005421 2.210586808046835 2.317201472461659
3.110744872777335 0.8139613439557336 0.9384786565726537 1.398329620621595 2.19823014147992 2.2786985438511094
3.141421084586624 0.8005623769532533 0.9271014188936977 1.3666569740396055 2.1714949725386465 2.3099277399724194
3.172068628248138 0.804179181999739 0.9064880361582863 1.3126808256572813 2.183876767702338 2.2986838306263158
3.202743839361474 0.6984946077165655 0.9587468305241967 1.3299154912411915 2.213492770939019 2.3420356504860678
3.233377970173499 0.7550107346048429 0.9310846019327111 1.369611956793245 2.1899033939358263 2.3198019166496127
3.2640089695448355 0.8599180180251842 0.8625085610857952 1.331005265569344 2.1819746957924475 2.329455366483927
3.2946744222688937 0.7333433049466831 0.8384261983053398 1.343441143335534 2.169431819893914 2.3308414894973053
3.3252955177725587 0.7668048276514072 0.8997867097183687 1.3152996516338717 2.192138508344186 2.287680691945698
3.355907602459837 0.7130402104853661 0.8252309529188533 1.288172777028717 2.1978922672692516 2.3691264485434864
3.3865306737253174 0.7455241028316539 0.8335050006983626 1.316029321891726 2.148892257348982 2.3387812552383904
3.4171757149314272 0.74425339071853 0.89253202702679 1.2935414688267861 2.21366144633871 2.336433944568307
3.4478696153780355 0.7825974439651406 0.8994443260405289 1.3202621184097278 2.133676356593668 2.3696546343581613
3.4785510687562136 0.7374845981805012 0.831813451256378 1.2542591998105568 2.1772389901008653 2.3467956909996537
3.50925022131958 0.7031088393596219 0.9011770234836247 1.2768528116366988 2.1624773073314514 2.3536573251535753
3.539940653302945 0.7048299533020108 0.9216959313200599 1.258550640085157 2.166315643018362 2.365957197053519
3.57056576574176 0.7700639881814464 0.8545365383367709 1.277267131185439 2.149925622032212 2.356667278318529
3.6012277617330914 0.759029297088476 0.7970542757574393 1.2494143968765916 2.177425418846176 2.4024895341089945
3.631841236564645 0.7155285926651433 0.7267209026888946 1.2567989243184836 2.1538704338426164 2.3716902843392145
3.6623767603668616 0.7438232889505481 0.7391847895377432 1.2281388619204252 2.1798512771033156 2.41029559080095
3.693086807517381 0.5792879023545694 0.8207994548043737 1.1526892015306307 2.2075423388590862 2.3712013116096538
3.723774872404399 0.6888337252613796 0.7262468509395779 1.208688321818347 2.1903628787061953 2.3847334404456957
3.7543930029262973 0.7093721734664638 0.7241442498075548 1.1626505782363374 2.1821183574164666 2.377045361136367
3.785080283446499 0.7175985554995967 0.7120671973284858 1.2378891845314914 2.1904979812449015 2.383403684030996
3.815795082008872 0.7625539826717065 0.7895556121809271 1.1765829569835387 2.241513826310741 2.4027810419013074
3.846521658105156 0.7132871142276376 0.7003759309269246 1.2115620490448156 2.183634580127845 2.3814158468074913
3.8770368670411477 0.7018114463738101 0.722761497426236 1.1126453867111814 2.2061396147230274 2.3774766273992127
3.9075642122753926 0.6960263162234082 0.7009933219929494 1.1605570494388344 2.1504377732724658 2.409655102223354
3.938236696424191 0.765832172082026 0.728832107092476 1.2192584477540684 2.199156170136394 2.3790925457057366
3.968919737390054 0.7483065517064991 0.8164268220814114 1.1242561443412449 2.166495583416677 2.400866686125056
3.9996037917254976 0.7692454467895915 0.6996555439558716 1.1426714832673641 2.1965182922439146 2.350066644451106
4.030225463674877 0.6839102741729097 0.7234327104950695 1.1413426183867483 2.205339987676002 2.379159391864964
4.060932122422872 0.7332212880570677 0.7103247671542277 1.201489863617809 2.130787032119378 2.4223963572083713
4.091696298535188 0.7281070081171248 0.7196589588817003 1.156199724985885 2.1140588470394084 2.403440658591718
4.1222925895454985 0.7316107712588726 0.6955194218066292 1.0738506126740077 2.0848711495386176 2.397465439145953
4.152845119446953 0.6611430801629881 0.7172303473560588 1.0565942204130239 2.0944126096366675 2.3640093458092934
4.183517789314664 0.7331722067894619 0.7187566740690463 1.048050510239602 2.0369834233498114 2.4250235550206627
4.214182675026638 0.7636832524349801 0.747140388735164 1.0931263411216245 2.0558676517082377 2.448180963797827
4.244817944262285 0.6980655678706493 0.7300727864119325 1.0441534984773484 2.0676784331566918 2.371359046479821
4.275455262273149 0.6578933038020318 0.6568915557692665 1.1124583490989055 2.0672919529859244 2.4108721809708262
4.306112416596697 0.6599277880148813 0.6826817108490684 1.0507741084798978 2.02450782125178 2.412470573327968
4.3367604416834045 0.6709101213223201 0.656899514612407 0.9603197868473266 2.0535668754511884 2.4144905612773715
4.367364028326304 0.7481359482969252 0.6855035643341472 1.010647037682344 2.0505539836234488 2.413930513417463
4.398030026612897 0.6777461911008331 0.6563052526027582 0.9930297394490304 2.0178152271976204 2.399876312497884
4.428705446734398 0.6521010793649162 0.6560904174197966 1.0619643986886294 2.039916300251739 2.3756510234311183
4.4593938479568624 0.6233191452726861 0.7064193573007946 1.0334800643101965 2.089197931228485 2.4019549623265934
4.490116209994855 0.6320020710067742 0.6273868740322557 0.9968746765132162 2.0618338623412127 2.4342559184945474
4.520752345336199 0.6540591524932038 0.5718051435126902 0.9134664393677399 2.023724735954741 2.417032293003003
4.551386650149141 0.6455191980819341 0.6040488287918837 1.0030520880605118 1.9793527236539206 2.4237267675437897
4.582096221751243 0.6785329503739257 0.5840295218988747 0.9848165421353731 2.03667992534358 2.410866488543026
4.612688534653388 0.594958498429462 0.6249980874921894 1.028376039618612 1.9904770170151291 2.43009831248745
4.643259024743279 0.5978303196593271 0.6651053606703213 0.9840001465889427 1.9803972648872565 2.450221722294338
4.673868740762218 0.6147394551736551 0.6149885722208709 1.0019047865665391 1.9985703690480727 2.3781750245151962
4.70457668398403 0.6040856967012365 0.6125664325486914 1.018428598082242 1.9594217992404035 2.4393642151184336
4.735304013001362 0.6419826574502063 0.6289110639313792 0.9598152032538392 1.9959864099444777 2.4184237456175364
4.765898071021644 0.565795750202398 0.588649717088367 0.9972806494588984 2.0080846953054574 2.435561629741674
4.796520194766579 0.6008821317304291 0.6219632216348867 1.0126573417750042 1.9305534238759505 2.440668641107197
4.82712281462574 0.6601892993251102 0.5415639046306056 0.911328948044871 1.9024559477581504 2.4470221584560434
4.8578107243305215 0.5866009076648326 0.58026799399517 0.9638893335554766 1.8991750937004976 2.3926641626115277
4.888495688830856 0.6045198563277643 0.6071445848119201 0.9901794043325332 1.9112081547333555 2.4319335858111515
4.919067623785439 0.5837539241063872 0.6355370901999002 0.9856206674157342 1.909637665400558 2.432562432935464
4.949747873972601 0.5991504136830772 0.6558966615215484 0.9625784461893434 1.880118039654471 2.3790227068480605
4.980457078890422 0.5652394523298077 0.5867567414344456 0.9999428769073423 1.868984418790176 2.4344760722762464
5.011103157947713 0.5807903557275906 0.5934673800573771 0.9866183291143847 1.90512686101077 2.4312461293715106
5.041765813466237 0.5566914707846637 0.5914729350031165 0.959768109711885 1.8940034170132118 2.420209083676192
5.072439675138551 0.5575300785082749 0.605724606209861 0.9037583306898892 1.8785404323596062 2.428705209098208
5.10306379883577 0.5358349884307034 0.6274053163009041 0.8888972227148726 1.8634831727641206 2.4213464935412583
5.133675448953464 0.6268189254403289 0.6867371294126915 0.955779471193182 1.885963088193329 2.4151876121806906
5.164297654560415 0.5818580653021754 0.6133746969781982 0.8162060239069848 1.855260285072716 2.420084921474671
5.19495995277881 0.6238256504016237 0.6339962191218852 0.8626567456872107 1.8100326889980212 2.4190491010262156
5.22568083554217 0.5350614970207501 0.6531791223695648 0.9450337911808975 1.8364077422685137 2.4221601057617783
5.256346091287109 0.5844397117292244 0.5681385107519196 0.9319331090282514 1.84902547945687 2.4128604734253254
5.286966824751803 0.5316225185477519 0.6460629251263905 0.9125616936219852 1.8586715556753348 2.4092771947762515
5.317620034281391 0.6021178873829358 0.6356532320545129 0.8476497531515979 1.8514045134621164 2.398592885248405
5.3482709499150785 0.5959839628015307 0.6008847365738422 0.9025514990965866 1.8342416692558217 2.4134232765928827
5.378950748103062 0.6037744648275489 0.6022968825883724 0.8885267337546323 1.838866652512527 2.3884579181966714
5.409578746694606 0.5280633063588813 0.6248973112249638 0.8638964240366998 1.8636798339596448 2.389033323288846
5.440127100599964 0.5844202487376415 0.5345733469280965 0.8907537516565287 1.8311160100407315 2.431050659572527
5.470744925834705 0.5036888218492319 0.6249727888418525 0.8830143189719606 1.8401353974493828 2.3973976479488215
5.501430022650824 0.5799493160035618 0.5488895917683057 0.9218354866089227 1.8295765458435178 2.3876251168515674
5.53214520476844 0.5348703791078757 0.552536207274927 0.842285553164076 1.812101821852119 2.401871409323278
5.5627539926006015 0.5520267698355963 0.6251164066660188 0.899867206200893 1.8064913005862047 2.3923095354034905
5.593367868870718 0.5483877355935418 0.580268524404032 0.9109735699337982 1.8402329479768929 2.4064019385175
5.624113690065494 0.5588001858472291 0.6355329301479444 0.8901197023204274 1.8537522734059042 2.37545204676318
5.654780721103304 0.5617434051823034 0.5592400820083407 0.8950462806957007 1.8120855676265233 2.3807775562111324
5.685417009954575 0.5168465814342604 0.5448641729019205 0.875638927114853 1.836424905340305 2.3823035728529547
5.716074347190569 0.5583471040257082 0.5637358354336129 0.8538043950947272 1.7888512566052026 2.3597770682088086
5.746774998068498 0.5833201143332134 0.6184775725411438 0.8542297513421684 1.7608454596466632 2.380252367391019
5.777423306038586 0.5823551992421838 0.6357060823506926 0.8633106869132249 1.7849605074608426 2.3883929571978744
5.808003208626504 0.5296759957663899 0.5974429343678564 0.872068388650739 1.769167812592082 2.3823588046150186
5.838613762004135 0.5513603603731942 0.6261842920325956 0.8849147538100862 1.7707899135923657 2.3881332124013133
5.8692838727201355 0.6045518113610748 0.6773188019842515 0.8501832901920297 1.7628079218673458 2.369210170005274
5.899943649772824 0.5287559930156505 0.5971126126375841 0.892753182790388 1.7601911926020812 2.3306864233461413
5.9305629811599205 0.5365501459739774 0.6186181179917606 0.8981207320050888 1.7382530801922709 2.369647149435459
5.961229675060951 0.5428354277526781 0.6035944593107531 0.8473604373320608 1.738405208823601 2.346345020893019
5.991921092405892 0.49502737154799914 0.6480624181804469 0.8133319305136383 1.7341381226458856 2.3534605727575086
6.022614760998701 0.5652206933561277 0.6209298323577972 0.8968454091579653 1.7784300656649359 2.3602057878082454
6.053206737367959 0.5196779767700876 0.5846635220126599 0.8239662910451186 1.7639951780813279 2.3494232293017925
6.083799738495641 0.4875018443143797 0.6352978643620848 0.7887313598033232 1.7072909114249568 2.3485038019615505
6.114471164792227 0.49891741692226765 0.6255793920939472 0.8119523073535679 1.6745892016592103 2.326709055315676
6.145131186055991 0.5194944130641677 0.700957523965979 0.806026467118721 1.647475101665104 2.3363521363774424
6.1757767202043965 0.5254057629448738 0.5968504606963573 0.8095304337874456 1.6869036645245 2.329725645102786
6.206423000303268 0.49394394199133385 0.6156206081184841 0.76545500395078 1.7003477810613952 2.326539976986159
6.237096434864668 0.47931838743627164 0.5725791597288769 0.7905352708052326 1.68342961777586 2.342463800901572
6.267741492842417 0.4580507292106817 0.5817253983831447 0.8169803882731906 1.650148302317248 2.340322115356144
6.298421654117954 0.5025435800906664 0.6253070299823605 0.7537777133245462 1.6809442774332584 2.280903069615841
6.32910878797443 0.4807843814788826 0.614426405694374 0.7578080254456179 1.5956585167223971 2.322472371895197
6.359721158315376 0.5048395012290063 0.5859250352019703 0.8337667950093199 1.6619184912405713 2.332280164344847
6.3903493888744025 0.5069124006506254 0.5766091246173763 0.7644564298748329 1.594657996320712 2.339300166537095
6.4210038235958296 0.4767290397484436 0.6115013327563532 0.732631619159247 1.6798751600145474 2.2873990731338187
6.4516517563277205 0.49419897569148774 0.6093125289491235 0.764691973517253 1.657920069153314 2.314916687987698
6.482281078581036 0.463902208340472 0.6352331285807085 0.7547104169821357 1.6375159258588563 2.311845531180355
6.512906985866306 0.45098204413642873 0.5535724391659741 0.7253328458061913 1.6537672968481278 2.296074886693545
6.543613722482208 0.46691824791910697 0.6551811693452294 0.7441793452817851 1.6312510791764034 2.2576416471358574
6.574298381710791 0.4517068722214601 0.6212516292932145 0.7643234233442107 1.6135982647374885 2.2439579655490585
6.604888732255651 0.4540201823193002 0.6559933742795783 0.7259803898406254 1.5338567246807306 2.284517492919041
6.635529499839192 0.4323950326518933 0.6790374922163843 0.7156318485501959 1.605076902182709 2.257123671129965
6.66617812802592 0.4430765765411926 0.6512224758621259 0.7269033667778241 1.558835604852228 2.2706235699103736
6.696852865696923 0.4316945183912313 0.6920032214299712 0.7500127747427681 1.6190242920028306 2.265926523219267
6.727505915484715 0.39970326268381595 0.6461280428296095 0.7664555815508677 1.5841761618874255 2.236442009174755
6.758101295671616 0.42898373396636935 0.7035533761731025 0.7218135487738572 1.5669375703148878 2.2434798171853645
6.788782380263182 0.4219827319982683 0.5974844381838955 0.7272707149397433 1.5497067458677867 2.23339706131044
6.819441255290108 0.4374618438712652 0.6912343393014532 0.6822469188627888 1.5288685371779664 2.2776269342047364
6.850088597609649 0.44428839069249215 0.6183823758937679 0.7036202392870445 1.546744650893983 2.2559611367532426
6.880767063355592 0.41131941751197276 0.6453532019498716 0.7304441773266848 1.5159875181023512 2.2593826148009706
6.9114159685561605 0.43302331547703465 0.6438522720219164 0.7362919457203203 1.4956717207443075 2.2599218856820658
6.942053047332843 0.3552001848580122 0.6612386874553333 0.7059088560793557 1.4912319829396896 2.273394563300307
6.972685235385795 0.42906074835550867 0.6207058689924756 0.7025211015743975 1.5030548562876531 2.2544809320813215
7.003351778647644 0.4013457278311028 0.5729005018864886 0.6999941626399099 1.5073849765513136 2.255154279902807
7.034039569390622 0.4391364126673547 0.5888155117382655 0.6908378644618864 1.4970454107619267 2.2305208024193677
7.064669234631867 0.398900776862009 0.6367323714013591 0.7018119943673813 1.5132845138373678 2.227858818490074
7.095292897751143 0.43717276989095777 0.5542567223816198 0.6860158437815674 1.4488004917507733 2.229439174810242
7.125954878233091 0.41046466145103655 0.6026622716443717 0.6438096491609581 1.4073843673701631 2.249638540672173
7.156641924154587 0.4451715150638813 0.6031676098462883 0.7158689027505903 1.4735852367610178 2.2242838420666864
7.1872894492229955 0.4000822228492651 0.6074782562999439 0.6779198616421738 1.384263722185918 2.237281410953944
7.217910139177414 0.4177814390112655 0.5671168535073879 0.7340628219637442 1.408828896741854 2.2453638647412664
7.2485691783523505 0.42290439108542244 0.5969565657206984 0.6620394524436777 1.4195436921274247 2.2269090487690244
7.27918991352567 0.4205304549422306 0.5831390413407279 0.6552030951616681 1.423667275332509 2.2145887321258817
7.309769040096287 0.4222197157661267 0.5987738900922814 0.6734132336944174 1.4045938041549701 2.180622036892114
7.340419279334124 0.41347943449006164 0.6006865679210373 0.705304515646956 1.4357702014860556 2.2073170553669366
7.371104403163581 0.3793239883243482 0.6388518177463423 0.6727854730625058 1.4024366041869079 2.2143484276339116
7.401774162034179 0.36695956309346855 0.563225214246871 0.5936916745651166 1.4225812251826722 2.1872734314236526
7.432460352795604 0.39121831700018816 0.606103126335794 0.6708429836861567 1.416655931300098 2.1873513424511684
7.463135970993188 0.45380227404457907 0.5713765376696865 0.7153962149401691 1.4146751660873773 2.184793130921424
7.4938367694348065 0.4137843656563067 0.5725801782504765 0.7448677858408237 1.429822070146339 2.197700397172334
7.524471054539799 0.3998105796918783 0.5679664292785468 0.6768735801163959 1.371748608376375 2.195193441379704
7.555052587072787 0.40267878106811317 0.6196809463069417 0.6355187633140404 1.421212309212447 2.1861961410871924
7.585730506235616 0.3915140785573723 0.6003517412968303 0.6747287404523379 1.4354961598775504 2.19189017879013
7.616388851061438 0.40057843331343435 0.5268891996938534 0.6401789411219816 1.4348311844269985 2.1509433765248747
7.646986975143308 0.4293125017738697 0.5478377349052832 0.6433052556904453 1.4026370021222851 2.1988300018147604
7.67764293337945 0.3877381289656212 0.571224804690029 0.6401566678252486 1.333957116563052 2.190656833743132
7.708321367010165 0.3896428341557401 0.5628417809731667 0.6831438730888904 1.4367029212046722 2.184358378905417
7.738976058543908 0.3589759166904716 0.556478113230504 0.6932616638819697 1.3834818043712058 2.1766249156424924
7.769583983617338 0.3864442484040076 0.5561472859698577 0.6262080199902436 1.4152337698437176 2.1343626269254057
7.8002398053089195 0.3527620692129685 0.5702672096643788 0.6778493811601998 1.3697426332868623 2.1784135403372753
7.830948460876613 0.3603010264058937 0.5283819198962053 0.6988666977799189 1.3321003213627214 2.181489179961039
7.861575556311477 0.39331623979182995 0.6043645280446366 0.5873843351961942 1.3682525783733475 2.1480163912813515
7.892200892691749 0.37479009487572323 0.5481472771440818 0.679763791648266 1.355132873699818 2.1221922076690523
7.922848602558638 0.3675877211563472 0.5224840268845539 0.5703951158315601 1.373634464583985 2.1588478637370585
7.953491248685887 0.39417313902421425 0.5124385115406428 0.6147897641118977 1.3248826224434844 2.145646582483429
7.984158384461951 0.3642541407640565 0.5496353684682812 0.6934225135950937 1.331004997702217 2.1611537378299883
8.014797490022302 0.3380184106791895 0.5243424749262416 0.636336498291233 1.3044848091736871 2.1482630434414194
8.045412812182713 0.34947458567010536 0.5191896167845941 0.6274264623360466 1.307116674515399 2.1384245613884936
8.076069778176912 0.36630491766799667 0.5180655042893886 0.5945702526026602 1.3459806557014868 2.156876147088893
8.10673584707013 0.2967454260304958 0.5040008072005789 0.6198988774199055 1.3481256302217315 2.135077347478995
8.137417078750179 0.3115298041252368 0.505779733047389 0.6108514324648846 1.3613242383894857 2.127130660765566
