k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.20) d^2P/dk^2(z=0.40) d^2P/dk^2(z=0.60) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.00) d^2P/dk^2(z=1.20) d^2P/dk^2(z=1.40) d^2P/dk^2(z=1.60) d^2P/dk^2(z=1.80) d^2P/dk^2(z=2.00) 
0.0013464 -1985052698.4853096 -1028673291.7678325 -396514499.3783996 -555926109.324996 -564237029.351863 -451401485.3465725 -104255964.94238888 -239779814.61098883 -560866302.916511 -66778956.796435766 -191548316.81771183 
0.0013736 6559105709.292704 3309133850.5818605 2222733992.866452 1789040574.55572 1987938750.4770093 1674873281.522602 1760072077.2158008 1779739140.5658817 1724814071.9207146 539253421.1122012 751029433.3992019 
0.0014013 -24935879928.235172 -12794068108.010426 -8631203400.667423 -7491526896.221514 -7803169486.401037 -7259488102.661371 -7161863755.602149 -6488640842.917468 -5452525143.76756 -3196058560.607935 -3030693118.0740614 
0.0014296 88120015041.55495 43922121291.96031 28599797228.071175 26380070170.183228 26599259316.262573 25889935851.488033 24798133900.874683 22063151835.508587 17835177502.88531 12050572956.12045 10656577240.238363 
0.0014585 -327575983873.8938 -163158891214.4359 -106498485528.23045 -98512993120.91927 -98407862781.02583 -96503029820.54732 -91423833686.05894 -81304945267.43422 -65034902759.905846 -45356599591.18318 -39853454723.08984 
0.0014762326542663124 131295562026.22198 64610943346.88582 41910735100.89236 38899400172.56118 39069180653.74966 38508224535.023254 36499068232.28932 32485316720.14244 25906235439.889503 18055902538.764557 15855651344.517838 
0.0015899025686448185 -33977088952.654778 -16695124540.523123 -10820474774.499056 -10047967937.143425 -10098784679.50453 -9958766525.713423 -9441828159.582462 -8404130640.405531 -6700638737.740522 -4667159859.374331 -4098641928.6830406 
0.0017109536462946561 7795729427.614305 3526490021.1970053 2160398388.8913383 2075775596.8830023 2177862664.0347567 2211190053.994821 2132938513.5816593 1909564162.4930632 1506291176.1458435 1011495116.389522 888754167.7110031 
0.0018423383525243578 -2173226700.771424 -1039467705.2399427 -661205697.7931348 -620512495.2610065 -632504801.1182218 -629276046.110114 -599975415.5959373 -535202586.4106447 -425287686.06744057 -292674883.9422572 -257132035.45320314 
0.0019825804546796575 -160316365.66159862 -315742782.42371804 -305306979.59081984 -228396630.41685233 -156633841.65977147 -104649890.52037717 -70546534.68657431 -54062810.031062335 -55834062.50544388 -68562036.59706292 -59835613.456634045 
0.0021346324180690876 -531581785.4140869 -388012809.35434914 -301091476.8594488 -251517704.81444865 -215660009.86597487 -185737740.31872037 -160791768.7943691 -138651480.95962572 -117299022.50128043 -97202412.54845971 -85395561.82229266 
0.0022984942426926484 -252332353.48502934 -214775305.31060216 -178573004.78894037 -144424927.0706411 -116863905.79005738 -96038418.16011842 -79870766.47428371 -67602585.11000235 -58821781.57347516 -52593977.12826948 -46152221.78725914 
0.0024741659285503394 -346045077.47698253 -280706798.8912407 -226985294.81422523 -185314670.42082518 -153108733.08539486 -127826357.11810648 -108113936.30755773 -92421743.89081989 -79537550.09287336 -68734519.86743635 -59925672.895971075 
0.0026631237082964275 -643301081.7596468 -522414004.0239301 -424574968.8129045 -346447888.7804756 -285606447.80426806 -238279651.66107282 -200773393.34471637 -170997502.03809482 -147459035.7867435 -128790525.58791396 -113227306.03349659 
0.002868320047239445 -64862003.88704033 -54421608.11079945 -44758122.791601926 -36995765.05123187 -29978865.06576668 -24269318.305822898 -20283384.84908168 -17408958.805497378 -15089709.756940117 -13033890.177398043 -11239552.505000578 
0.003086802480070859 -504632567.6123827 -409783531.41422486 -332028782.63645095 -270431504.12058544 -223194930.82062852 -186659838.22945464 -157592693.66051725 -134337723.45122904 -115759257.84620532 -100851861.01102753 -88427306.36380883 
0.003322999704753469 -396424786.445852 -323271675.5117336 -263292510.54496586 -215481401.36160782 -177677604.05350688 -147719423.63684604 -124359985.68607797 -106043411.37591004 -91513188.782956 -79805917.54805829 -70013621.45663568 
0.003578387953941541 -261811115.35395902 -212743893.34411457 -172824871.6591927 -140514210.44814473 -115334820.78388612 -96357996.12536447 -81378652.01989208 -69395932.1588823 -59781193.422325015 -52006168.30166199 -45500807.648313805 
0.003851490994980809 -367089341.0677657 -298570827.7130536 -242258811.05971068 -198344558.87649825 -163863226.42334178 -136182983.40858582 -114568891.36743134 -97656774.59976564 -84287142.60043684 -73561971.60636677 -64610479.99559911 
0.004146737525834071 -343573260.8301835 -280207985.61241114 -227692873.99867684 -185525747.8143617 -152715272.56564793 -127563808.0234885 -107756756.19896735 -91967204.04065101 -79286751.35373731 -68987149.55198884 -60343446.892526545 
0.004464127546501329 -303156682.99932003 -246542330.34290388 -200433757.25609097 -163746231.35906824 -134959668.0610259 -112251020.71483682 -94428323.4010624 -80399070.03875642 -69304887.00886063 -60445866.90246392 -53078481.08695437 
0.0048066135222911135 -292180001.34003395 -237865931.70040363 -192988482.6733639 -157654499.46585014 -129761230.7743221 -108007128.51751328 -91082471.2480634 -77771066.31050453 -67148166.02430256 -58519646.65660762 -51267588.67565176 
0.005174195453203425 -290133934.86965966 -236203987.919028 -192037196.2285912 -156293953.75887066 -128933712.0065945 -107901121.30623241 -91081548.05423798 -77564040.31456888 -66757728.34055966 -58110107.313853726 -50923928.03418401 
0.005569825804546796 -282187942.77273214 -229333966.64854842 -186307608.9781126 -152431873.66043302 -125441171.4259551 -103988070.8422465 -87470064.22678538 -74655649.44552177 -64520362.63888298 -56322270.269544475 -49439359.170823425 
0.005996457041629761 -267967289.6097184 -218492616.74711245 -177425018.74585915 -144710162.17172477 -119428893.21258453 -99874888.06323308 -84297243.63738033 -71813804.92954284 -61822901.47185003 -53792498.12387318 -47100122.622823276 
0.0064555653971065845 -255773180.57498208 -208098048.3473438 -169125512.70469525 -138104619.89085245 -113664907.15920416 -94588165.28795634 -79723056.18953528 -68038793.30419959 -58750235.4829369 -51252882.67657737 -44973693.877377406 
0.0069501033362857996 -240193690.49116725 -195449649.67857012 -158884069.51914904 -129623054.04069692 -106877090.59066927 -89126183.51075006 -75183653.49348381 -64142310.74206964 -55325767.08085075 -48198008.73689513 -42228507.244260944 
0.007483023324475937 -227334947.7086942 -185321011.85112384 -150313407.2632508 -122867517.29759826 -101288107.73316494 -84371188.18055928 -71088855.04593208 -60599923.96959481 -52263453.86684072 -45563927.15221436 -39971685.758579955 
0.008055801594331266 -216180756.46664456 -175667534.23468181 -143025891.25446874 -116806853.49655446 -96247580.66990133 -80227047.81830224 -67641574.6412036 -57684918.61571096 -49759438.51630287 -43382459.770703875 -38055870.25946017 
0.008672866843814585 -203336199.71273914 -165938479.83574545 -134554793.34721127 -109773182.69010298 -90534636.37574197 -75450455.48034684 -63613566.81954779 -54260543.96389996 -46809018.56038511 -40797853.11670153 -35768756.45143677 
0.009337171538234426 -191041252.40847856 -155116430.9087513 -126227997.51248892 -103022871.08720927 -84840199.40156913 -70775647.59570451 -59725625.693208925 -50957097.55617666 -43944304.868423134 -38268455.24330309 -33512881.771276157 
0.01005166814289932 -178095085.02231872 -145208517.44700843 -118042312.2479099 -96388921.47641617 -79405876.75690505 -66109300.81332468 -55682716.30574432 -47463350.62233636 -40946658.34791008 -35724741.69974523 -31372158.496920135 
0.01082078535577207 -168042396.66491184 -136791791.15798372 -110904561.63861102 -90599425.17156525 -74783693.91058114 -62384576.43470022 -52627853.90390504 -44894560.03546632 -38716666.93611429 -33721721.49662626 -29538809.15141352 
0.011648951874815471 -154846849.1045949 -126037620.53015146 -102700123.53652354 -83838938.51544964 -69010321.3649129 -57489617.50044218 -48477610.323657975 -41365131.6628218 -35701172.61995794 -31131053.887293838 -27306037.776285093 
0.01254207263064659 -136281893.3981078 -111087361.39691426 -90055403.98163268 -73508160.97051618 -60644540.96459744 -50555419.07588728 -42595870.62672445 -36291741.24323411 -31285057.705335233 -27276939.986382436 -23940061.283992 
0.013501623855919692 -128732690.35843134 -104744553.95089372 -85281959.73151127 -69646806.53890876 -57365680.43827191 -47827138.84532083 -40359610.60581878 -34451144.719035804 -29724614.851878304 -25888248.687320124 -22667377.118859887 
0.014534986713906113 -120986158.91715299 -98702554.93722285 -80219238.67615047 -65630713.02426367 -54238506.34968687 -45272836.720629916 -38213156.65408464 -32627961.786946908 -28185452.256366782 -24615515.05641477 -21634001.23213602 
0.01564806613522291 -96387017.98159313 -78483086.44082996 -63911912.00040121 -52173447.05440218 -42923956.73723182 -35752088.726425305 -30144493.046924103 -25713255.15896976 -22173437.473571148 -19304486.202951536 -16898190.798076764 
0.016846767050487158 -87548467.05133842 -71328858.93545167 -57862583.84772687 -47246587.02131249 -38998137.5420926 -32517028.2766145 -27402197.24943153 -23348699.32858103 -20124828.019761432 -17538607.235604547 -15383110.363018662 
0.018136994390315915 -79551812.81151953 -64950362.91883938 -52987360.60475036 -43359261.424373776 -35789235.05099674 -29898200.78865291 -25267354.717690505 -21597482.690707985 -18668767.398134533 -16304641.012084663 -14324695.750883417 
0.019524653085326246 -61097102.66263057 -49837627.84126028 -40569547.05033944 -33153195.294631395 -27351854.641162533 -22821533.000133336 -19251142.590466093 -16417356.748373214 -14154781.497178474 -12329322.855653262 -10802785.679818045 
0.021020076764098023 -48147106.66212429 -39343525.14100204 -32010653.355710205 -26232264.93612739 -21668630.64610612 -18049512.036992244 -15227250.976642095 -13011287.756459324 -11247724.6291077 -9820068.561286936 -8621697.31187373 
0.022629170357248304 -47899561.12831054 -39177979.50225186 -32008762.565374713 -26207831.062821496 -21674762.282248873 -18160768.247839406 -15361934.253820611 -13119699.54347059 -11324797.264433106 -9881064.645000843 -8676000.637698127 
0.024362267493356952 -20624682.122697096 -16910183.436597575 -13815225.932362549 -11351234.880265264 -9375988.112606915 -7802616.062074709 -6582968.324948511 -5629083.40882626 -4868314.752475188 -4248077.617647371 -3725118.1306851087 
0.026228225568349573 -15923168.224764593 -13127997.021218967 -10755039.167671457 -8827628.929895079 -7322356.502266957 -6146678.278313039 -5206446.766466268 -4451191.493660512 -3845412.153313854 -3357470.8703420283 -2949785.4662207095 
0.028235901978151758 -2344217.69165278 -2015520.743711517 -1722820.7307497743 -1464778.7420442072 -1251406.7690035913 -1069618.7412219641 -919493.0200936041 -796456.9871770733 -695750.1938525911 -612973.4534971766 -542739.0219266835 
0.030398582816651903 2885054.4336535237 2242690.19131027 1729038.7766830088 1352841.3706841436 1088676.6747797416 889588.5338092869 736959.1586621691 619078.0858761613 527704.9598355595 456222.19777280645 397688.0547188227 
0.032725125479775616 12051847.410048243 9714435.180707518 7853052.892515858 6383284.878965278 5236364.375364593 4348984.766417148 3655839.6447417336 3109856.524916814 2676561.846913144 2328563.908976924 2038386.7548787636 
0.03523176852671981 13128248.756981837 10626424.175702048 8569296.502708785 6959253.38292509 5708491.674915855 4733807.480489534 3979571.6650883434 3390060.696393148 2922373.8855791115 2544467.441850426 2227870.782981696 
0.037928845586064366 18048418.341547526 14647757.231903315 11891061.97348353 9693237.519352583 7988218.794549589 6665869.868368557 5619706.50181061 4787393.461590095 4124661.3138197 3593647.7830697875 3151572.4915776625 
0.040832595217006204 20431325.401818216 16640086.254260147 13514060.885255381 11035350.409847876 9087293.597278822 7563708.887068265 6374978.4182072645 5439456.37048285 4694667.445413763 4092580.0330051635 3588014.25786622 
0.04395925597874225 20158408.763492234 16452523.746000225 13402023.218686264 10961560.162558192 9052389.768770896 7558886.724430914 6380948.896058284 5446038.795430363 4700137.409760036 4099111.6673823865 3596667.719525644 
0.047325066430469444 15345398.36270717 12544986.064483041 10233497.907731818 8379555.332744577 6928740.2779116575 5796201.28275489 4897795.677353255 4180972.0811142563 3607690.643893719 3145802.69634509 2759857.422544606 
0.05094921759669324 11037210.52711024 8997105.291122839 7309622.228573931 5980556.914881822 4892129.857530008 4020989.564303934 3374376.9142172877 2887686.3027016916 2504353.2714105686 2188341.8679662417 1919235.2111391327 
0.05484942426926483 6326383.400882232 5326967.602666287 4469318.142929995 3698435.8454448846 3258690.7074719314 2976928.161946856 2600045.935313873 2199808.9304005955 1860007.7441381824 1611133.3293912138 1420413.7617150145 
0.059049306170652495 1925010.5467319544 1779623.4525305652 1626140.8131183342 1408128.247273361 1376821.16281438 1401584.857120676 1268281.8620796327 1063586.8028301222 881032.8821194399 759432.1536297235 675218.6415874596 
0.06063478004133451 835851.7278228983 861774.2489033239 816976.1231480989 720028.0896417333 716874.2023789579 740367.0848054199 673832.7396753087 564817.1770028794 465580.5571188536 398188.0310148749 350856.5609096199 
0.06222025391201653 -147696.09168061623 -34080.63438413401 65753.77684823585 107204.21891865229 130674.54082002812 153097.06714326396 140855.09847999454 112825.67681733576 89107.53040699082 77868.04035802299 73268.31110603733 
0.0638042515500443 -795546.9467325599 -603316.4809574455 -494579.9608637336 -385777.40652995574 -347563.6619557901 -351144.4460871903 -318982.0090302077 -269975.3948613952 -226999.4644570173 -199442.5236082084 -180943.3488000923 
0.06538972542072631 -1283435.7958680312 -1101506.2689548018 -891717.3271975797 -726337.974275098 -723697.7604502403 -748943.3189006969 -683923.1705842186 -577374.7388912905 -480681.83447013906 -415519.10570441413 -369941.06663446594 
0.06697519929140833 -1470248.77794877 -1301261.2589232535 -1174228.244143705 -988769.5315514655 -972340.980844361 -1021508.6245285736 -939057.2338241264 -792128.4673293041 -657077.3357084336 -566438.8756598519 -503508.4262056619 
0.06856067316209034 -1579323.3084796024 -1442789.2034072727 -1290759.859822048 -1087514.2980340186 -1099830.0040993264 -1170411.7529367525 -1080129.792767413 -911972.1507373059 -757950.6611451037 -657151.6308054056 -588839.131350265 
0.07014614703277236 -1460993.8923630991 -1363792.4650372942 -1273136.4419483575 -1128455.964197225 -1151474.916287454 -1216489.9532382155 -1119894.0018924945 -945987.0854955702 -786323.3694011051 -679855.2274384456 -606318.7289378229 
0.07173162090345439 -1231383.9853375102 -1263429.565012777 -1187486.3336169315 -1034982.8959451722 -1078100.8781954858 -1170520.4559830579 -1087636.7656720101 -918428.2392551798 -761267.3682634375 -658334.8158701544 -588755.8476041068 
0.07331561854148214 -950554.6905153947 -986259.6314914942 -1008871.5063535467 -912810.8090389641 -956542.3606971628 -1042020.5279830015 -972447.7522803375 -825255.8715549236 -686559.5300714839 -593642.1401318656 -529423.0017841186 
0.07490109241216415 -582069.4908692847 -697001.8770095541 -735469.937309442 -708855.5531398684 -777259.1739550306 -851370.8805341943 -793536.5971842249 -672806.695484415 -560959.0197879232 -488688.1896043743 -440391.468878829 
0.07648656628284617 -130201.76695020686 -359916.2093504776 -472472.5359929546 -468037.05918984814 -544670.6856577859 -634309.9948528799 -604697.6088864073 -514789.94002036704 -427925.0028343145 -371813.24897229765 -334655.82789223443 
0.0780720401535282 240664.6459856912 12579.227097147124 -149349.96826656692 -214565.89619327 -302960.992533682 -384747.14794982056 -375300.451402026 -319833.6128734247 -264652.5512465901 -230201.1303338705 -208413.33734351676 
0.07965751402421022 721225.8937227913 405817.75961920375 187911.54365111416 59830.97828695775 -40823.300174759606 -111640.70017079152 -128159.12700181604 -116338.60457204733 -99730.52970627321 -89364.49764827205 -83049.40116895353 
0.08124298789489223 1127239.4256766322 752687.5547578709 504255.0200506556 348507.4280927868 231478.48313201554 143495.4297671896 99963.53978896307 81526.42081923201 71035.60441948636 60063.52694194895 49092.16919468331 
0.08282698553291998 1553512.842512768 1158421.7504528374 848805.0086054954 617953.4131592775 486053.43731679 411156.4964714383 345184.23112512846 286282.26611615776 239014.84936065812 204122.22909813508 177095.21421089256 
0.08441245940360201 1933299.361474431 1477064.7490965065 1130142.7408494814 881737.7091644346 740948.168754225 646754.4327588984 553184.770781838 465549.12993271917 393546.77005136345 339791.15239058115 297759.4115511514 
0.08599793327428402 2299717.8857436893 1818592.5443030228 1449752.359850984 1141677.0094486694 978184.7069890916 889185.7933176386 771465.3565941559 645722.0213810477 540573.7868757441 466324.26457319764 411201.92710388004 
0.08758340714496604 2598546.293002118 2109018.540958664 1694855.9252915184 1368131.7959735522 1188607.8898191375 1073732.244413291 936868.7984228061 796295.3980071202 676540.3546041764 586322.161082085 515537.94066228083 
0.08916888101564806 2929031.353023172 2386486.7158213067 1953430.1062097459 1576406.4748873415 1384378.6237639498 1274535.447726272 1113234.026528822 935876.1291193728 785649.55593068 678566.722385951 598508.4299810166 
0.09075435488633007 3156454.6971499384 2606743.2454965184 2150495.146593432 1768146.2604418187 1547398.5684143063 1403724.2117241586 1227209.3896265267 1044834.1298326885 890087.4126086533 774793.3459010109 684946.9601042758 
0.09233835252435783 3376229.381944097 2819892.0113512273 2347035.6890097014 1931366.8895280792 1697582.4561255265 1545098.365496781 1347353.7474439957 1139902.3344313034 964518.226756583 836070.3664859888 737524.8157138708 
0.09392382639503986 3553799.165359071 2973883.2644295576 2477601.550046121 2051396.5947501487 1799685.3697522944 1632386.510103029 1426006.0217283585 1213096.915970013 1032598.6087667791 898135.1631229054 793367.5314986061 
0.09550930026572188 3680810.6237356993 3100224.773576951 2605833.74928839 2166912.8535600775 1891176.8206791272 1697438.3270137175 1476236.7147454568 1256270.8447407975 1071503.0634707857 932995.1895034668 824307.2642733743 
0.0970947741364039 3765793.6809758414 3188685.639478858 2682465.086984407 2240327.8325817687 1948261.2316213045 1734890.2014267484 1507003.201805946 1286745.6918567782 1101020.7437114408 957988.1754711209 843380.7642598811 
0.09868024800708593 3812117.2468642853 3229334.2216787124 2717673.701509889 2276651.6164806173 1971621.569638129 1744064.0510882759 1508773.1840419706 1286822.231190506 1103109.2927114437 964246.4390357758 854108.0350652682 
0.10026424564511366 3815491.0265790713 3244309.9213289525 2745325.5975232967 2293925.9389374475 1970473.267554348 1725433.5385157256 1491116.328533007 1277504.902933204 1099001.3244249225 958217.0105441955 843077.0948733499 
0.10184971951579569 3766781.345132209 3196298.794722696 2689960.8925864245 2269317.149271156 1944900.3726244345 1682737.61030623 1445570.6867845668 1238761.6624640136 1069278.9182760126 936065.0737338429 826918.3464625119 
0.10343519338647772 3657088.576591226 3122961.427078428 2644412.637874485 2218025.8446150864 1878730.0478243781 1612120.7546267381 1382375.9229255822 1187185.923558824 1027595.549195471 900197.0042684702 794547.3890917843 
0.10502066725715972 3535142.9755327585 2998491.4319904344 2531628.6296059 2137598.5461112186 1803805.1984360442 1527734.8381682686 1305527.6479381782 1125895.577098685 979142.3082290578 857620.3074033747 754207.9256435732 
0.10660614112784175 3340204.2191699645 2843418.748691149 2394978.293660595 2019683.4689907627 1693091.395474888 1417401.8827532881 1203057.6841976007 1036077.6317080169 902791.7119765698 793556.9591914462 700840.3749352996 
0.10819161499852378 3103301.82136009 2635463.525708036 2220601.413374239 1872288.8123309955 1555264.5431111099 1290325.400936583 1095419.3508451702 949195.9917478063 831642.72327691 731100.2214002194 643386.2766707818 
0.10977561263655151 2828253.3985028514 2412352.5100259534 2026377.2498987904 1704330.9832835875 1407018.534000046 1151129.4679376965 969867.4602684086 839745.0901510491 737116.4939887732 648800.5430895063 571233.4330227457 
0.11136108650723354 2532979.7658265927 2126901.7777172993 1785331.6828786235 1507256.5159505191 1233190.839539914 997378.266499337 837922.6411813126 728768.8585734323 643781.1341824075 569063.3292143097 502342.91709080467 
0.11294656037791555 2166988.1515906644 1835188.3965895816 1532543.1739482104 1287228.992907591 1046904.3934015032 839484.728891413 703959.1143467588 613869.9523316645 542866.8684447984 477654.04059402883 418109.918679108 
0.11453203424859758 1829560.6218448342 1520186.1933892404 1268144.4413272457 1060636.1875101991 852256.7019814873 673005.2315342771 559584.7717735956 488093.4988075396 434404.5380887902 386122.9547719141 342133.06637648685 
0.11611750811927961 1414653.9591420032 1191503.5970076025 976432.1163507157 813383.9058361101 652004.3170141191 510945.74495043745 424628.16997083626 371852.36773951555 331160.0229285565 292080.0155519115 255396.41014216805 
0.11770298198996161 1061306.0233801343 862653.9441367952 704875.7063651339 577604.7500015416 452643.6499310542 349427.00483278587 288834.86367102375 253591.99468426907 227148.90021684318 201447.21584940105 177046.09050207006 
0.11928697962798937 667282.5213346713 530765.108892103 413161.65453320305 333393.5084145574 258247.2587091355 193354.35970784488 157220.85865880747 138239.57762714123 124707.67789189998 110982.95895493169 97584.66936326114 
0.12087245349867139 327487.7302437351 232612.3026154816 173513.0431291296 121121.97039907609 81205.41454664 57079.03406879667 44665.05076595225 38384.9435586745 34283.89533658425 30386.82355360021 26671.3692911991 
0.1224579273693534 -2176.428184871847 -43956.52518081397 -81747.71389038004 -88751.2132918231 -79599.72024360702 -67783.77571427579 -59960.339907848065 -54823.08078070324 -50487.6198099313 -46100.0802078987 -41827.62816695733 
0.12404340124003543 -274597.278575242 -290540.2609417023 -268394.3325495582 -254671.09874459964 -222372.18646355355 -182714.0280617421 -153973.8679304039 -134153.63270750133 -119086.45850590646 -106437.03845658271 -95374.12225949566 
0.12562887511071744 -505297.7920349936 -473588.0628074298 -437512.0539461304 -399488.57447705755 -331983.7864078474 -259256.4123997781 -219077.87059483593 -198297.1730183466 -181641.11977803672 -162272.10390923437 -142384.92260191738 
0.1272128727487452 -679291.4874275678 -627907.772348756 -559447.0400842404 -496241.1764650667 -411996.4695223384 -332400.4729849811 -280610.97153616766 -247269.77656889215 -221677.68074837394 -198425.99941339137 -177103.68194826096 
0.12879834661942724 -766257.5741564955 -702419.7771988192 -631071.7248553764 -555998.6391230919 -459669.99292021466 -367649.91398255085 -312832.6804257641 -280454.20829434635 -254462.49917635636 -227473.28182139804 -201092.30566652483 
0.13038382049010924 -832508.023265056 -752601.0490776027 -666305.6434686286 -586012.5785050265 -486167.97041634424 -394195.13526253443 -334552.4683862579 -296024.32485733554 -266222.7565795416 -238961.134485293 -213856.60845090597 
0.13196929436079127 -793998.5624612767 -732152.7500834828 -638855.5463482139 -562096.4840587869 -476419.5613510477 -390172.0539543137 -335185.1052762045 -299771.61249411764 -270415.651608408 -240950.56326125175 -212754.7165709861 
0.13355476823147328 -733538.2298405318 -662141.1843301893 -599253.8087926777 -525666.3977020876 -440353.0365663675 -370605.9117552942 -321887.2845985247 -286268.79868424265 -256593.511908867 -229405.9120713388 -204612.40190113505 
0.1351402421021553 -615412.4627990931 -568728.0531019415 -501367.8633523064 -437299.2191934447 -385432.8547962186 -337664.3805531249 -296448.7704896182 -261554.55927103004 -232252.44988614938 -207845.12785856682 -186881.22347455515 
0.13672423974018305 -441820.7824952393 -427038.7207941478 -393387.1422842784 -351782.32571169815 -314455.77023846656 -285407.2352580149 -257104.12034821705 -229641.82588014012 -204167.02640146576 -181371.46182456956 -161170.80544541823 
0.13830971361086505 -274066.959053992 -266145.27521791926 -258817.8880470059 -235699.5931280392 -230289.63731702385 -227902.89358230948 -209803.40682088875 -184443.67083720482 -160991.89730202005 -143466.39424118702 -129807.95914381294 
0.13989518748154708 -53955.34572136447 -104717.74819579019 -116945.03413566794 -113472.59119882857 -132849.06395801913 -157340.29891476853 -154257.3424095462 -136066.79622517593 -117156.47276204007 -104119.14773833983 -94859.12358009098 
0.14148066135222911 141915.62356101646 85511.12988080831 32543.050349199755 5002.1351050216645 -39669.152106607085 -80685.03483872216 -89138.6078503191 -79470.77731226008 -67292.17011494527 -59901.68969534483 -55531.968054349156 
0.14306613522291112 362599.39390744973 252593.86323497447 177104.12498823454 129301.9673314957 59701.39866675007 -6118.626431941463 -28660.050025761164 -26273.57634484055 -19222.091069031645 -17023.756590561574 -17722.807318259733 
0.14465160909359315 545387.3989753571 417651.9929499624 315353.45060164464 247241.63085824967 155961.12340964502 72121.70469278692 38569.59620393758 33818.50281581501 34665.03123624862 30344.08783311457 23333.63449171471 
0.1462356067316209 721819.8912970324 578829.1927486672 441464.2811476518 343695.56783512677 241522.07656241066 152799.52441167552 109385.68294716878 92898.39051175304 83891.69376576955 73007.43067610663 61386.48008459852 
0.14782108060230292 880864.1535435217 684843.0901595582 551388.979086094 443363.4413302097 324126.89415944536 222443.81211499198 169719.76143746817 146212.092673284 131451.40761880972 115567.27662556224 99523.41181758835 
0.14940655447298495 980429.3378675353 809667.1461237635 641676.7868464104 513516.07843233494 393232.8823056095 293098.5826000507 233540.65365020622 199347.7212675829 175042.7218796719 152796.91866683887 132351.86970117514 
0.15099202834366696 1087259.1075881326 880837.671842887 714169.6730886042 583179.6087048529 457053.3917734426 349925.21963087795 284518.4128391613 245209.33640775303 216012.97824958956 188978.27035304724 164091.4291146822 
0.152577502214349 1112571.6771687833 923551.2202646509 757195.1186623899 620233.465032311 498748.0919147203 400726.0433218196 332792.7274067267 285205.32770174235 248729.5411547265 218164.44040422371 191735.0413456159 
0.154162976085031 1153885.7784407344 958203.259285301 788788.2702407399 651203.3330460561 534640.9331283065 439981.2585329536 370883.3387720627 319287.4872297269 277867.45137163287 242490.0446154098 211762.647558747 
0.15574697372305876 1114675.932989906 946482.5642295796 795174.3116825201 663301.0012205401 554518.5571601574 467987.56018260506 398358.4172822957 342315.5950510658 297424.3626193512 261459.65233217724 231447.17050434454 
0.1573324475937408 1086490.1493514027 923658.2662419291 779858.9166194304 655985.9499123123 558565.807769289 481692.14896356215 415595.59365488973 359042.56998313055 312026.8268258706 273670.51921912655 241439.13809744728 
0.1589179214644228 1008733.9759954198 873567.5919708941 753284.7741904161 639471.4148841889 551229.2342520318 482274.06481759355 420354.01434122934 365493.7594218085 319147.70703100454 281233.27109202003 249313.20791644996 
0.16050339533510483 921246.7318369185 809074.8618654977 699772.244173245 609400.3962637713 536997.7269367042 475201.477242134 417030.47444806516 364358.55602343654 319513.4244478672 282885.65136759117 252046.7969690549 
0.16208886920578683 811970.7497912082 732623.2046550391 652549.1031053456 567775.1048317101 504255.4149064822 455108.958335494 404031.41160069156 354483.4567803275 311368.1609758811 276360.55156873097 247049.5796969621 
0.16367286684381457 710686.8430795706 650621.792398758 588934.8804545673 525989.814659263 474432.4023490457 430618.4790616199 385025.182770412 340782.31894800224 301791.4556462207 269483.0942853908 242001.52332896588 
0.1652583407144966 599892.0486175581 569020.4361128672 520962.6269195296 467302.56328783586 428951.34041776246 398196.9302427253 360963.1655910468 321497.1478020607 285333.4403439406 254881.73700490835 228805.8938713764 
0.1668438145851786 503613.37225547177 484579.7035185174 459363.04735251935 426317.47774970776 395493.5494717933 366240.0783152303 332942.4729029188 298792.044061441 267447.3348511411 240572.9809172285 217194.57709842504 
0.16842928845586064 415447.113438363 412253.0873276079 402116.7642793541 373284.77032035857 352830.7518809305 335489.99679821276 307771.74897986813 275548.05394424894 245585.5572778175 220874.02769934735 199960.86859132096 
0.17001476232654267 350604.9559612227 364535.4646384946 345996.7328174609 326180.69446137245 316431.05450615514 305367.3322077507 281266.7317229791 251386.08508869595 223332.58494581768 200472.19949554722 181328.96300534118 
0.17160023619722467 297843.3081262602 305588.2603643826 311703.5432875625 296814.2710478654 286584.6083501473 277662.5874932021 256506.23733512228 229356.00233758814 203299.8832744504 181580.51360988992 163202.33693716678 
0.17318423383525244 276589.56016638497 283718.8231979374 275543.4776643803 256581.4099232452 254727.52102242399 255345.5667458365 235055.6608634752 205176.14998464877 177790.76254729202 157894.97038497953 142720.11314704386 
0.17476970770593445 268234.3743135341 261870.39077342735 250195.25389599524 235578.48587304074 237098.28319051457 235103.8546422704 213672.4084562487 183993.8171447934 157029.5190740459 137240.02352146388 122114.28222059135 
0.17635518157661648 257499.6386589928 253303.24428719754 240705.65105647806 211229.43183280094 208945.04589449006 215854.35692606907 195965.83688682644 163651.055794894 134805.49475067467 115745.42600914542 102616.0261241134 
0.1779406554472985 286646.12315650744 250349.98618876733 218343.46907691934 192378.6184705438 192953.87263867998 193978.59809705414 171309.47514715404 139055.24844124448 111252.74396994372 93222.6302596082 81067.38142332461 
0.1795261293179805 284607.8749198997 244145.7212744065 212048.0310638297 176026.25572628193 168521.2269256058 168828.3374452352 146744.1641983262 115414.86899101055 88850.8086736554 72245.29069577645 61546.75157719755 
