k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.20) dP/dk(z=0.40) dP/dk(z=0.60) dP/dk(z=0.80) dP/dk(z=1.00) dP/dk(z=1.20) dP/dk(z=1.40) dP/dk(z=1.60) dP/dk(z=1.80) dP/dk(z=2.00) 
0.0095583 947195.5666804725 772531.0101402362 627914.6818040727 516018.8416568325 425997.34435001726 356391.71774245135 301560.31931254786 257525.7768878317 221823.83664808233 193475.14954768342 169130.51320273755 
0.0097514 909529.6716137051 740482.1818639416 601043.236552655 494622.7216928889 409376.65527487546 342501.6569995461 289699.83400104276 247383.11166662173 213209.97622359075 185820.21268213395 163149.57865765181 
0.0099484 876127.9518819556 711758.120109535 582950.8386773109 475066.62238356436 393415.96630829014 329027.20140772976 278138.6191820656 237612.55314036112 205345.2750914576 178632.52761309792 156738.09554797522 
0.010149 838781.2800012981 684118.8998941442 554034.7502083136 457629.48319319775 377712.6821755718 315696.15960151155 267157.2931423995 228532.131200011 197071.68245786964 171341.47410084694 150267.71152690676 
0.010354 799974.4786336594 650664.1738785402 530489.8661139148 432244.452237863 358264.39215259533 300820.85416191246 254327.57037088613 217054.28188676113 187243.86297352475 162957.1967591623 143370.37049377203 
0.010564 763197.6153480437 618576.3753509951 505767.5634902729 416762.47268406214 343009.1916479985 287510.95081004786 242918.49076670303 207895.26581678202 179232.24440113816 156038.33629544545 136823.473628829 
0.010777 729764.3573143554 592105.777102743 482671.9459909057 397567.18647083495 330967.063750439 274305.6832238558 232427.56163857595 198387.53865411054 171200.05247072125 149217.37317641318 130786.79544154932 
0.010995 690601.3583710957 564178.1811385963 460031.28614466963 374600.0482000843 310724.39456147037 260022.70651467063 220044.27972181002 187958.7018938267 162389.77411110766 141219.38840751696 124077.29246535378 
0.011217 654776.024529026 534022.492216205 432741.6036788811 354759.2523854213 295043.27532505326 247452.21593080822 209187.63144933968 179178.1190473315 154523.1631588819 134339.8020341915 117701.56249161201 
0.011443 615553.2044372599 501773.79842799675 408124.1261206656 336544.5244480772 277422.55101734464 233209.14649418014 197154.8202753885 168452.33534807857 145269.63767223674 126592.96382840426 111132.24918946016 
0.011675 579678.5709810085 473598.78379331145 385799.5091455859 317419.9411882438 260166.14918388234 219640.415207243 185846.46893866756 158928.79847955055 137374.1994418305 119523.72427796817 104952.53951502423 
0.01191 548211.3918774906 443919.5852730747 361865.69642651174 295830.34801049903 249645.763993753 206732.3629288897 174909.0092881816 149371.76408636168 128966.00930872536 112394.68344001632 98745.38010120532 
0.012151 506816.9199588012 412045.28635436774 336139.32727075415 277585.82771786314 229365.89445962984 191989.33859180013 162640.7580729194 139084.95507790372 119953.56780783451 104411.61723633442 91611.74701652597 
0.012397 469244.0195140204 385472.4138561064 315068.46848343563 257789.84961594662 213701.39598859928 179059.28213038918 151981.32866754063 129988.6230012001 112268.38206149978 97370.45183159848 85787.7087619979 
0.012647 435916.1023942983 357384.2750855618 291348.3189883861 240323.27010831158 198393.85327587667 166368.4866772421 140672.10293343573 120293.82666535844 103823.15038316498 90599.03890867817 79534.43409804757 
0.012902 402213.57583449135 324835.0782858896 267117.07108089235 219145.98921300104 181699.29121003003 152822.37546273053 129353.63126099638 110418.89775192128 95344.25216104671 83478.49252895013 72780.717424314 
0.013163 363913.2410439829 298226.95288487955 245820.96642845526 198264.83758916688 168319.04810689337 139256.81752656074 118008.95200095119 101266.09647899141 87288.04465065328 75829.10831319675 66847.26144873443 
0.013429 329524.09685676615 270621.1454534323 219179.67275100062 183768.33899079758 147643.5591637779 126328.03112093502 107205.86317655336 91689.9091393869 79512.51439110044 68902.43814989353 60807.07277055469 
0.0137 296818.81402157224 240601.171597934 196917.89161087747 162321.4164363487 135644.56932536533 113446.63737312084 96010.87182305989 82069.30658424177 70944.4656066451 62205.11273929791 54408.92471305793 
0.013977 258489.11938118376 213388.27178016916 176404.86076081582 142377.95950461266 120372.40291653221 100386.81439595424 85183.47593232212 73128.07692824778 62998.94720891407 54859.0454312099 48109.51304928979 
0.014259 226927.48300157103 184170.4357454502 150244.02960670937 127436.43853468627 102788.47401848996 87613.36961974663 74517.94587621698 63671.226428125716 55142.03935443335 48128.97161508484 42107.10756502654 
0.014547 192857.19336293807 156389.53568301385 128912.68284401228 106447.30371642929 90009.25880574275 74958.67180551849 63552.318525167226 54692.66173838903 47310.58789570686 41322.16024647831 36335.97842393377 
0.014841 157943.04841481376 129540.0825845921 108093.87264694643 86943.54107842455 73923.693172111 62553.96061210484 53129.388627092354 45745.75943632539 39422.891145130634 34297.72910251486 30318.33850841293 
0.015141 126016.83487736073 104288.94474847987 86100.44756831959 71602.61155847306 59337.627975902775 50071.52362262238 42556.63938081969 36443.40720104555 31701.02864035301 27820.549622473172 24452.450084445416 
0.015447 91919.48947712805 78051.58290148302 63188.63780260606 53117.547207745025 45736.56103987734 37658.55375987695 32484.298541090942 27646.39165529162 24150.220815157816 21010.707605369273 18633.278733198207 
0.015759 60871.959511416535 50599.03739191608 40736.49767339028 36982.521555934734 30082.154916687745 25976.449772859924 22084.38395177992 19326.90722031686 16673.290690049864 14622.94998639199 12894.26812368095 
0.016077 27766.333065016493 25318.623058717803 22227.77338946644 18618.2729899875 15539.550229170996 14112.637454331103 11949.979239450471 10596.154131268711 9415.41410485135 8338.30682269011 7145.512048795135 
0.016402 -2593.7874194968736 -1479.3871514815764 1816.470117363392 1377.5940188471363 1597.0316177921422 2086.300525115581 2399.026109127063 2137.8971806006925 1993.738318094287 1778.093357546505 1701.5521424713731 
0.016734 -34376.019377186385 -27345.05089147637 -19440.74438432856 -14372.53229381547 -12114.701673606827 -9178.125878045183 -7447.678832708 -6030.576893623028 -5223.8628752312125 -4233.9898976733175 -3688.34484101253 
0.017072 -64697.01701151203 -49507.15540142465 -39739.384483102454 -32797.685953742526 -24382.54081898281 -20497.79804977494 -17020.138686680817 -14421.011438346668 -12172.447044689317 -10590.360675563214 -9132.071789544789 
0.017416 -92959.9197534929 -72955.65978942352 -58434.53547879255 -47376.5757794927 -39404.44431675143 -31594.88199662666 -26210.025590671794 -22224.73762261826 -18882.281462079474 -16525.0336563771 -14150.653525113848 
0.017768 -122439.6905650755 -97206.00175996192 -79129.49462416349 -61593.92645292907 -50124.685791703385 -42285.58920800719 -35458.293057124916 -29939.626044941833 -25762.482335099463 -22190.74652799365 -19373.831579321406 
0.018127 -150337.7812922325 -119575.05486594394 -96760.83038093933 -76921.5143839972 -63525.93839339622 -52848.34982870321 -44269.03956229273 -37466.57713360457 -32244.20837164437 -27816.73516245804 -24602.836714211484 
0.018493 -177217.16627652053 -143637.9177908869 -112609.85889028548 -93604.83030648631 -75821.35789879589 -62889.28191411166 -52778.09512829522 -45005.47639026483 -38660.95886654842 -33503.51038973517 -29329.10476636134 
0.018867 -201832.07706109574 -164263.46174746443 -133029.48060343502 -107351.06278212211 -86900.20134867393 -73002.17852882629 -61290.072701634446 -52190.28576606023 -44737.25804424996 -38997.38969732329 -33834.49478472784 
0.019248 -230429.8643397228 -184104.3189822777 -149271.7588219018 -120321.03195623556 -100516.03907530734 -82607.19076666873 -69683.3489988253 -59088.24381077105 -50774.60226631489 -43962.230803359445 -38602.83658484208 
0.019637 -254408.14370469644 -204854.05891615708 -165383.47012785976 -135354.00492803653 -110601.7717921788 -91775.40210981335 -77312.55377660668 -65717.29041340442 -56591.379709536544 -49099.070996194394 -42987.73664806638 
0.020034 -277900.5589196496 -224756.84246907357 -180844.49412831228 -146929.29831151204 -120765.69097334269 -101054.40776148185 -84879.95073526062 -72434.94163298326 -62322.863494179546 -54089.12484906862 -47292.57804575424 
0.020438 -303382.63818371674 -243669.02119137204 -196905.7367271533 -160392.16740926233 -132575.5831937506 -109685.55280219082 -92268.08732101039 -78761.2453264633 -67700.60149155493 -58721.490342591176 -51580.583853574826 
0.020851 -321664.7597630379 -261312.4303404736 -213092.9636317751 -172945.70971105213 -141527.94623562208 -117853.28414238486 -99460.9849894882 -84481.17833496694 -72771.44561828862 -63333.12120460579 -55389.43248728558 
0.021272 -344441.7928668156 -278670.65243130445 -223628.16762832823 -183379.18767775872 -150004.7921147375 -125786.61895744782 -106021.8265813119 -90284.26521299208 -77707.94095456196 -67626.1900764514 -59092.95539008228 
0.021702 -365358.35493152856 -294361.31258210004 -238572.07314692752 -192983.12857985694 -160427.46843102813 -133080.39013232224 -112148.939458807 -95624.08795334125 -82238.43113195611 -71400.50301745045 -62724.046028962955 
0.022141 -382134.0661399161 -310713.7760162328 -250611.35193267794 -204249.0892622441 -167682.99269536114 -140449.2862250518 -118312.49344043751 -100770.63569545247 -86823.35778657207 -75383.86081345823 -66159.00038940301 
0.022588 -401168.81190525333 -324561.71233768994 -262092.23309274015 -215299.40711443534 -177577.78825979956 -147287.9146505695 -124090.90111003755 -105845.54340926628 -91070.07869750459 -79285.6950652379 -69359.70322787618 
0.023044 -417749.6485837662 -337343.30512105103 -275135.708851568 -223240.4603247587 -184714.99499086765 -153215.13077344146 -129290.36391215652 -110208.19643225086 -94920.55313529805 -82416.23858187944 -72227.23296460003 
0.02351 -432633.4037867667 -349401.2472569933 -283416.1815947548 -231951.711577804 -189679.7540668194 -159111.8734539659 -134236.9537458102 -114316.95353758943 -98495.35866948919 -85499.53147277932 -75017.99605844717 
0.023985 -446233.8068676173 -362345.1785546803 -293274.9033355009 -238632.9941376333 -197627.4229046565 -164637.62853776058 -138887.52851963002 -118440.96400561112 -102042.65700212019 -88743.25306377858 -77751.43003124447 
0.024469 -459772.73441330926 -371764.85806961555 -301220.2401693441 -246056.30552777823 -203268.97165292414 -169416.89069189754 -142794.82497557925 -121889.47311834892 -105085.68686585933 -91220.41925006104 -79992.47114378482 
0.024964 -471923.69793609413 -381115.5127096773 -309485.96642324625 -253737.66061792738 -208101.34688644338 -173640.5185743202 -146560.0676596348 -125014.42755442818 -107535.47625342652 -93571.42447906168 -82064.04081861817 
0.025468 -481038.0818630976 -391637.86487479194 -316371.95144057414 -258328.68318646762 -213370.86278373547 -177908.3060591566 -150106.47417508985 -128088.38267571176 -110321.11463793757 -95962.05166831429 -84166.60779406058 
0.025982 -491531.6650487779 -397799.26073817495 -322666.0666555307 -262855.561964586 -217220.4812120946 -181365.6264508264 -152890.9368012657 -130497.8833327253 -112373.95827202067 -97746.37684587768 -85712.96331742598 
0.026507 -497587.4193876462 -401938.38726996095 -327208.6584325291 -266594.4621556747 -220391.14748851478 -183900.12310110847 -155258.66419378686 -132317.72359070112 -114033.86967787938 -99125.51316591082 -86885.61592689791 
0.027043 -503812.153783042 -408964.3120583056 -330718.02973686846 -270985.60249140084 -223241.44189158097 -186233.3339337794 -157366.45134140234 -134126.04268370272 -115674.0264419303 -100608.52204699715 -88088.57759315617 
0.027589 -509044.75374637207 -412921.18336162675 -334927.24330952764 -274066.1719726352 -225728.61982814863 -188457.0108939871 -159012.71344703774 -135732.43406569012 -116935.94056074244 -101710.0178140376 -89183.64017347008 
0.028146 -511611.37186328496 -414423.2195440715 -336742.7913585245 -275479.6823978998 -227161.59600721614 -189689.21201966287 -160109.62064462565 -136673.39171888022 -117714.48473605578 -102318.48179085809 -89861.63617972602 
0.028715 -513618.82360729843 -417661.3622109488 -337558.6731481358 -275819.70668999496 -228107.23959598623 -190414.17644614624 -160725.7296486405 -137085.6115738761 -118226.2432152318 -102840.16280828117 -90075.17307611211 
0.029295 -514849.11932142766 -416212.5197645287 -339126.45186558145 -276608.2567915652 -228519.48934315395 -190659.298716721 -160940.81564814912 -137426.4641042779 -118496.42001522599 -103020.83834365738 -90300.93790304314 
0.029887 -513932.026141197 -415868.2024806492 -338267.9423996279 -276384.55384462106 -228298.87491075828 -190646.1715148765 -161035.9661745266 -137428.23403966601 -118371.9924035988 -102989.37296875959 -90349.87519375682 
0.03049 -512398.1081076142 -415667.84811336524 -336387.3417998452 -274836.91257348843 -227500.08066548116 -190013.29575946354 -160440.20671736443 -136807.41916139802 -117978.39220914972 -102603.27043142401 -90063.31388013103 
0.031106 -507849.38165729726 -412133.20712740696 -334226.2718526132 -273186.3433844524 -225667.36240478297 -188333.4575133333 -159025.51006714167 -135884.40185207958 -117046.78113728686 -101879.08262778759 -89365.48795597012 
0.031735 -502345.46029656753 -408248.21097265114 -331713.96108524327 -271088.8288449147 -223649.31700849626 -186835.65624785583 -157733.67426023644 -134639.09734699683 -116045.51856169428 -101000.74782044497 -88417.64477308044 
0.032376 -497020.79545607377 -402283.41809366556 -327922.013556837 -268183.1592863535 -221075.26480770085 -184547.4410397105 -155916.8050502701 -133015.35554517014 -114716.40767676733 -99822.36920758802 -87548.04112007294 
0.03303 -489096.4041954883 -396796.3022451524 -321368.87433235144 -263621.105262571 -217733.54511732637 -181956.17110322433 -153671.6667679235 -131207.87317680288 -113183.17397967858 -98376.92234696314 -86371.02622760879 
0.033697 -480965.95821491966 -390714.8909615493 -317136.6665792096 -259024.14600373746 -213957.6781618765 -178719.89206278953 -151057.08418090834 -128906.09805416127 -111188.70138513032 -96734.59373812709 -84812.91114059933 
0.034378 -471754.9409913944 -381941.2705572547 -310886.6558466449 -253910.5800557793 -209837.27473189626 -175134.7482938193 -148013.7630185504 -126420.9802299046 -108927.25360524576 -94733.06771227313 -83198.60816918765 
0.035072 -459957.5779095673 -372751.39898615144 -302870.2140817538 -247998.98632952117 -204893.5733843652 -171193.26967059748 -144565.3173834327 -123465.95374784061 -106418.5946017807 -92557.17869261772 -81219.74816873221 
0.035781 -447434.67275012354 -364101.00995794346 -295508.9456157706 -241337.85958174447 -199475.47057301598 -166663.20010287402 -140747.94451359572 -120133.81537645543 -103585.01580534363 -90231.51874353559 -79116.63608106694 
0.036504 -436423.2321669779 -354122.60162153305 -287712.9572776076 -235356.70904084318 -194472.29491919314 -162456.74191954895 -137275.01658751868 -117205.79215931302 -101128.98437703215 -87948.74085449078 -77109.5313548595 
0.037241 -425185.1880676213 -344505.4381256648 -279992.92597530474 -229515.2525291599 -189537.90338162356 -158468.10734288185 -133846.21117221715 -114306.55460977234 -98569.38165432996 -85730.1628988731 -75264.6616916174 
0.037993 -413913.3787353913 -335326.2611652456 -272910.8657964568 -222916.94271481596 -184313.6362104814 -153995.0728674933 -130166.54685153496 -111112.79970287188 -95835.74523884762 -83392.13671334542 -73209.99084206624 
0.038761 -398711.857678769 -323877.5466875995 -262922.8677851384 -215305.66488270945 -177920.08538319333 -148664.03593379084 -125657.387318366 -107312.06239416296 -92551.87075822664 -80544.1672249732 -70553.79357359196 
0.039544 -382547.7669714651 -311569.3510483012 -252231.65226791875 -206691.6530118953 -170814.7661488534 -142853.37739235585 -120585.8256427286 -103121.15068626047 -88836.50535917588 -77338.06293444589 -67888.20569875713 
0.040343 -366340.049349017 -296401.70304739795 -241828.02074922918 -197738.93908408564 -163506.66058127242 -136559.04856631055 -115467.04009119997 -98584.45696832458 -85120.84764421335 -74076.04320665688 -64957.667922684814 
0.041158 -349740.67293328384 -284086.5366274434 -230710.58842183813 -188942.64318056667 -156125.50302143008 -130486.12812019413 -110314.9225663319 -94173.18495521965 -81239.35184752947 -70728.0447941759 -61993.541689588455 
0.041989 -331381.716944466 -269980.0397598938 -219113.66495982 -179409.08240643353 -148363.6743438529 -123994.7954536285 -104717.38722312925 -89531.91150954468 -77076.11796108959 -67081.20732047722 -58990.10003328668 
0.042838 -314789.3256384209 -254594.80841419642 -207634.23973818173 -169910.6704046561 -140412.39170429084 -117396.84783336108 -99277.77276606721 -84697.96736784765 -73136.28892965397 -63608.693339646015 -55754.287063404176 
0.043703 -296870.400848227 -241857.31834487157 -196266.00370071427 -160660.66436070035 -132860.3802576678 -110971.68845763747 -93812.29591209086 -80131.7131780304 -69141.46883911948 -60167.22628550786 -52766.40866397625 
0.044586 -279990.806778622 -227077.97445864315 -184792.14579795534 -151335.605208188 -125143.76458722277 -104547.47600841502 -88298.42878562368 -75515.56625005163 -65118.203347448136 -56630.679168626535 -49774.71986081928 
0.045486 -262917.9282070199 -213255.02713439916 -173788.06882956062 -142253.90132432448 -117614.4835181779 -98333.257369573 -83193.66795896398 -70924.76299958496 -61218.668315503135 -53311.45313025697 -46739.149644915975 
0.046405 -245842.34957555734 -200276.67148372938 -162853.4695893368 -133352.20938175928 -110259.42542798126 -92155.24211441532 -77883.04639320796 -66485.40326158245 -57302.689081627745 -49893.78293834929 -43764.97426810569 
0.047343 -230864.12896805824 -188100.18888686073 -152611.94745369008 -125015.24524000968 -103357.104482641 -86441.43929028005 -73014.37212638764 -62338.55568495265 -53822.42947200156 -46763.340573911155 -41004.663459026284 
0.048299 -215698.86450926974 -175544.93242600647 -142917.68958887274 -117050.9861454168 -96836.157294473 -80873.28162235548 -68355.12286271506 -58442.948856585754 -50347.18126639725 -43842.305589746305 -38458.50423065809 
0.049275 -201928.2582569129 -163982.44100258307 -133869.8023766937 -109590.56869155972 -90623.40787731188 -75699.93911663358 -64007.62756584924 -54667.27150504489 -47105.90111642785 -41030.12767324649 -36013.774035743976 
0.05027 -188707.78929464682 -153995.24444313414 -125289.0759181268 -102696.90667473368 -84884.5839631813 -71000.06180555242 -59939.46491845218 -51189.94444155533 -44145.867098082104 -38413.0701319334 -33708.638682181736 
0.051286 -177495.591544122 -144187.12615868507 -117485.18080555135 -96314.02959173909 -79669.04633654683 -66553.34092666773 -56227.22801747067 -48017.43820889592 -41376.03832086861 -36053.39658359681 -31536.166429310513 
0.052322 -166074.99434379052 -135689.08314946096 -110607.43851796006 -90641.35488526989 -74990.0699529224 -62654.0892480107 -52998.54797193247 -45165.869400085605 -38987.54540773587 -33835.313122321575 -29697.086981214008 
0.053379 -156263.61718914896 -127813.22715385907 -104278.26481357226 -85438.9954639723 -70626.33922459159 -59091.596486927796 -49827.573577087285 -42612.699489976265 -36688.500181009076 -31940.2302238631 -28054.13888885967 
0.054457 -147846.30600420566 -120569.43863779586 -98372.82214202892 -80677.9902361551 -66740.7800242885 -55773.597592296515 -47104.636331603244 -40221.41473219005 -34675.005102803596 -30133.556396386324 -26485.398444030558 
0.055557 -139751.696163403 -114425.61424786618 -93366.98491660648 -76604.24059152728 -63384.78785903848 -52928.80210640491 -44775.31685722001 -38187.532683210535 -32947.44710690077 -28592.760203389444 -25020.456029736815 
0.05668 -132857.04902556026 -108603.2518486814 -88670.2847809438 -72709.78953816464 -60147.47566457043 -50296.31379650137 -42443.160237937525 -36258.93382014784 -31179.219685080418 -27206.478142950702 -23825.09598945351 
0.057825 -122763.45219946335 -100360.92223162603 -82056.78603748593 -67384.70888148187 -55691.00466106804 -46532.74977974393 -39257.76271807171 -33526.21926761159 -28916.605197135097 -25083.580710801805 -22056.56739761435 
0.058993 -113261.5111174463 -92907.47221517478 -75995.6926198614 -62391.42330105943 -51652.64897170757 -43114.539168313175 -36460.21978113902 -31055.420239173647 -26794.282944368064 -23261.163580425222 -20328.620706435944 
0.060184 -111137.80070513053 -91054.78356925155 -74477.52507357369 -61136.34618961171 -50642.36792444906 -42304.313709410955 -35740.073430247285 -30523.55816312429 -26232.70016930614 -22823.365268491078 -20024.66986338077 
0.0614 -112715.18627490342 -92751.92430615085 -76010.01492695899 -62462.58869582896 -51623.81162707727 -43161.27882465578 -36444.4946226365 -31056.209266009304 -26805.410212070088 -23287.08192804419 -20461.29684734682 
0.062641 -114360.50009688665 -94143.68321110049 -77092.1783728583 -63317.92455732386 -52461.70961267495 -43862.953065969625 -37004.86594114709 -31550.878894249887 -27202.98731681922 -23688.93989247329 -20701.23546448779 
0.063906 -114559.22485646083 -94023.78825228149 -76982.44453605071 -63266.17432428656 -52403.10084908821 -43787.04859372085 -37000.01687624237 -31636.663999820856 -27188.746683701116 -23690.155024644613 -20754.14655214208 
0.065197 -115203.67025418105 -94556.3587153327 -77422.90913817119 -63665.322723960424 -52720.31068398989 -44139.12640102084 -37291.927167541246 -31807.497607922778 -27420.121404031313 -23805.9360506347 -20924.703690994807 
0.066514 -117727.18144634442 -96634.35740157551 -79153.8478628723 -65085.933007379834 -53933.897953390086 -45112.3069159326 -38119.85738030756 -32527.090997544903 -28066.66122155448 -24399.422173202827 -21380.570900963845 
0.067858 -121096.21643076834 -99413.86245272665 -81411.3758106285 -66902.089045481 -55501.55648906668 -46397.32057177331 -39272.90038988873 -33536.254063709275 -28939.408958663018 -25128.197276882325 -22049.941886417575 
0.069229 -125032.42922559188 -102498.13572783177 -83947.4201106081 -68998.63364711902 -57251.416105480865 -47910.330839943235 -40541.686250539395 -34613.32631753429 -29841.453085868387 -25998.040871945537 -22769.411251574864 
0.070627 -129211.47487686308 -105853.75520047192 -86701.47729385525 -71315.08273816993 -59086.013887071196 -49446.94221676064 -41846.10970741138 -35766.705221303055 -30857.07478235365 -26854.621978177012 -23569.448629226452 
0.072054 -133591.6664341095 -109411.90747112251 -89488.10715522713 -73612.06977352109 -61016.320064741034 -51152.402607050666 -43276.353690255026 -36997.50415590314 -31889.18174442394 -27756.178702196336 -24371.88899914758 
0.07351 -138115.46949579855 -112963.17110335609 -92380.18176786543 -75974.04725795638 -63055.267396851195 -52848.38886601335 -44716.99969161958 -38252.14316402182 -33013.365077165945 -28778.801399267635 -25215.536252189697 
0.074994 -142145.12332073905 -116154.78430886508 -94965.01155178249 -78117.79614621152 -64848.25935747556 -54328.95282549902 -45968.80212757563 -39336.71918354151 -33971.20648082807 -29544.27078224004 -25959.143182591815 
0.076509 -145440.6210982183 -118731.51784431461 -97054.841950268 -79831.62302179675 -66219.18513908947 -55492.39541205091 -47050.360602967645 -40238.86845637333 -34740.07123722446 -30273.808708505007 -26572.61123259346 
0.078055 -148037.5955508371 -120750.0551587203 -98705.30010269236 -81161.24390386723 -67348.08379781556 -56489.02787203642 -47856.27228056734 -40968.26044950106 -35397.65569558012 -30840.758888594144 -27086.709279555398 
0.079632 -149550.9445845317 -121929.51085698247 -99618.03384010229 -81935.27660116524 -68002.562722258 -57039.78731697663 -48338.07813310316 -41397.19990881969 -35756.28030813437 -31169.728216803727 -27407.516712529217 
0.081241 -149953.88368694804 -122201.54948746215 -99789.39515893639 -82041.15381441827 -68159.06472011293 -57148.306424661176 -48422.05880883987 -41456.167788487925 -35877.368821804164 -31286.86329710627 -27493.50078868304 
0.082882 -149163.40296917933 -121455.32648524818 -99200.01418274279 -81538.68100391769 -67734.23790303305 -56831.068325343746 -48193.0173094421 -41273.77683414424 -35630.626596299524 -31070.066172513754 -27297.162682673734 
0.084556 -147025.03070689907 -119632.73334262279 -97661.22948651292 -80343.99293373417 -66725.96741333674 -56003.560695872904 -47509.35594375123 -40701.203643361485 -35188.639416262435 -30690.17275954316 -26950.3673984957 
0.086264 -143512.89378001593 -116840.76512799549 -95332.03805279368 -78460.971364584 -65117.133876106396 -54679.271654513504 -46374.14565405213 -39716.11470760607 -34400.78597499584 -29984.924207503856 -26360.38487848801 
0.088007 -138842.15314361634 -112937.39815083511 -92257.97644019233 -75852.79586531359 -63031.34883579728 -52900.72137499612 -44878.21219656613 -38496.54874620775 -33276.08121534517 -29007.769454477926 -25507.33039540902 
0.089785 -133077.17994957615 -108266.27036636462 -88401.7386441318 -72718.44926150393 -60466.85923633402 -50751.05886140086 -43081.73793777579 -36912.15553001803 -31918.679652937724 -27838.37568927909 -24500.03089611887 
0.091598 -126090.25472880111 -102647.54950992664 -83790.11653867578 -68992.28523878189 -57286.84523078454 -48114.054330335515 -40847.99901103244 -34977.04879396622 -30252.696891544907 -26441.208045887226 -23237.46841697488 
0.093449 -118115.02094505574 -96139.39210411157 -78554.55797921482 -64638.98154752948 -53757.34169113178 -45121.45159175561 -38281.68560351522 -32871.353338150206 -28421.89850600103 -24808.717736396913 -21798.516532111884 
0.095337 -109455.24716441715 -89149.87724088147 -72868.23021246197 -60005.61288176244 -49894.07319290773 -41915.13774366392 -35599.380078599104 -30521.692502596736 -26393.704049687512 -22990.99527356661 -20251.185357344286 
0.097263 -100111.93346915496 -81636.78197964275 -66757.69914176306 -54995.30541254363 -45726.32545761918 -38426.6168284023 -32597.052905411983 -27942.13322423856 -24191.44528950277 -21107.373157568145 -18550.55504170034 
0.099227 -90472.13715960091 -73857.11083421807 -60448.16168007611 -49829.151117189336 -41453.78744554978 -34801.390118947806 -29556.488977517325 -25317.88931119514 -21914.042407052257 -19134.542358976323 -16793.38889347668 
0.10123 -80453.0538162723 -65796.33737374203 -53938.45997238082 -44455.16194840242 -36977.594876377174 -31082.122498596946 -26407.278651578104 -22592.469660311795 -19528.021411863258 -17078.008630222284 -14999.417305481707 
0.10328 -70939.09497388222 -58150.08682877754 -47713.499994616344 -39368.18833936508 -32755.019164988305 -27570.977018375626 -23364.950737725325 -20041.872281511343 -17329.2137088426 -15093.504335096786 -13271.743376438539 
0.10536 -62004.07785385259 -50916.913479463125 -41867.14861110488 -34576.94425333166 -28822.84417778678 -24202.36577274983 -20553.950054289708 -17599.897832477265 -15234.490368989165 -13255.289842657532 -11645.57433232081 
0.10749 -53448.24932214651 -44086.23360992982 -36354.757151955004 -30062.397559611716 -25018.21554873803 -21007.998406219784 -17832.129380686667 -15283.10042739068 -13188.613879018681 -11498.358875560702 -10100.993975451915 
0.10966 -46120.389137888094 -38225.57598704739 -31553.530546939743 -26160.99943690145 -21791.841779520553 -18291.335663422804 -15513.56520822826 -13298.342486749363 -11476.050373044247 -9978.875387773649 -8769.939910314843 
0.11188 -39834.43296964116 -33150.26036836689 -27478.265604632525 -22778.38102212651 -19022.00225736804 -15966.91523657096 -13559.118099551424 -11565.354401973316 -9999.570933160827 -8692.026171096786 -7619.818744801105 
0.11414 -35007.133101909836 -29288.915439704142 -24330.00266684062 -20239.16684672775 -16851.985518983944 -14207.819727532928 -12009.451107270723 -10270.478529047643 -8841.79881327465 -7699.655821062693 -6750.7719962028505 
0.11644 -31206.47747070496 -26258.203563412422 -21878.775377083184 -18187.112248085105 -15214.344963842199 -12782.609500421753 -10818.620040180576 -9234.69899497335 -7956.853483070911 -6921.552399166936 -6061.745149742097 
0.1188 -28833.534962634243 -24313.854118969713 -20363.38366580142 -16930.70067654061 -14165.331817386474 -11851.075898904675 -10047.803185726674 -8588.370313021154 -7396.97120223059 -6429.561652972545 -5625.327268943392 
0.1212 -27961.382306346706 -23626.133251060826 -19726.084955453975 -16468.464160239386 -13735.529861607178 -11554.655155439397 -9763.130630216438 -8357.266481571194 -7213.830522322828 -6244.5453248798385 -5466.870628959728 
0.12365 -28448.461883751355 -23955.851860445262 -20001.425268650717 -16667.588166832058 -13910.22170153787 -11706.638970715372 -9913.49055281972 -8461.106592100528 -7297.225424422952 -6339.344010588769 -5552.940913424866 
0.12614 -30186.530446068646 -25297.35941217666 -21092.215693526858 -17529.933017070623 -14655.228206044074 -12294.772025362534 -10449.28618961285 -8921.54739108835 -7678.174709983323 -6685.497669939961 -5860.561798340292 
0.12869 -32848.17557071517 -27393.52590440206 -22710.458864224704 -18875.493664664646 -15758.527991369952 -13243.72201985259 -11233.925569295214 -9634.756593640159 -8299.718659906037 -7219.766146902346 -6332.210132115624 
0.13129 -36354.5249828237 -30119.65090155777 -24883.764262026743 -20615.099386950245 -17212.081636149906 -14493.371591582934 -12269.151596241296 -10526.541451473227 -9098.46726306364 -7925.218452060701 -6955.596250446357 
0.13394 -39882.19975771241 -32820.77776048126 -27039.670720733207 -22367.15327535996 -18649.205688417114 -15704.171804590895 -13361.189447523673 -11424.453244846645 -9892.244763970004 -8628.697995559067 -7580.8965370225405 
0.13665 -43070.52867243129 -35274.74689484926 -28957.886909569977 -23946.293566238543 -19960.445507683733 -16783.209660908484 -14278.229189149393 -12244.314843133052 -10605.08621017397 -9258.089440384698 -8142.120614785894 
0.13941 -45390.519685846884 -37039.69042386557 -30372.832660299857 -25049.97693609155 -20915.00569657858 -17600.236148153082 -14944.385010363749 -12843.759358914504 -11118.914222097595 -9711.03894545218 -8545.058497582962 
